example_id,baseline_correct,treatment_correct,baseline_chars,treatment_chars,baseline_tokens,treatment_tokens,baseline_parsed,treatment_parsed
gsm8k-test-00796-0019309e,0,0,53,32,288,288,20,2000000000000000000000000000000
gsm8k-test-00797-656e874e,0,0,107,104,288,288,490,130
gsm8k-test-00798-6a350e5b,0,0,7,4,264,261,10.00,11
gsm8k-test-00799-d18b9076,0,0,82,62,288,288,1.50,1000000000000
gsm8k-test-00800-c0b133c1,0,0,87,5,288,262,1,278
gsm8k-test-00801-8677ae8d,0,0,49,99,288,288,1000000000000000000,2
gsm8k-test-00802-8b47e7be,0,0,4,41,261,288,11,30
gsm8k-test-00803-f86655f6,0,0,64,47,288,288,2,8192
gsm8k-test-00804-b3ea54b9,0,0,9,91,261,288,2,15
gsm8k-test-00805-67a3beb0,0,0,59,65,288,288,1000,600
gsm8k-test-00806-9572ca84,0,0,5,80,262,288,380,80
gsm8k-test-00807-027d66b3,0,0,90,4,288,261,12,12
gsm8k-test-00808-a2520553,0,0,104,84,288,288,10,1.5
gsm8k-test-00809-b0141f90,0,0,117,65,288,288,100,100
gsm8k-test-00810-26b92d9e,0,0,92,93,288,288,20,100
gsm8k-test-00811-67edeb0d,0,0,86,7,288,264,1,23.50
gsm8k-test-00812-59955040,0,0,108,32,288,288,5,26
gsm8k-test-00813-c013f4f6,0,0,96,12,288,264,15,53
gsm8k-test-00814-adc4de60,0,0,104,22,288,266,3,17
gsm8k-test-00815-32471742,0,0,104,101,288,288,11,10
gsm8k-test-00816-fcef2039,0,0,60,70,288,288,16,1000
gsm8k-test-00817-bb19e29a,0,0,57,105,288,288,100000000000000000,17
gsm8k-test-00818-d002a312,0,0,104,40,288,288,20,20
gsm8k-test-00819-d9eb85db,0,0,74,49,288,288,17,10000000000000
gsm8k-test-00820-05a3459f,0,0,136,95,288,288,8,8
gsm8k-test-00821-0fc31d87,0,0,39,69,288,288,5,1
gsm8k-test-00822-61380d43,0,0,40,104,288,288,100000000000000000000,10
gsm8k-test-00823-99d384b1,0,0,87,4,288,261,4,15
gsm8k-test-00824-8c9cb5ad,0,0,84,4,288,261,10,11
gsm8k-test-00825-f17c2f13,0,0,5,92,123,288,353,12
gsm8k-test-00826-9e33b3f8,0,0,84,96,288,288,2,5
gsm8k-test-00827-8693657a,0,0,7,78,263,288,1.35,12.00
gsm8k-test-00828-e81abeb9,0,0,49,98,288,288,1000000000000000000,23
gsm8k-test-00829-66f0a630,0,0,86,32,288,288,100000,1000000000000000000000000000000
gsm8k-test-00830-0d3dc91f,0,0,4,4,261,261,13,15
gsm8k-test-00831-f23967bf,0,0,76,4,288,261,20,17
gsm8k-test-00832-09ee1c45,0,0,129,117,288,288,16,40
gsm8k-test-00833-332180f6,0,0,4,32,261,288,12,1000000000000000000000000000000
gsm8k-test-00834-06c1abfe,0,0,66,69,288,288,200,10
gsm8k-test-00835-c4de7ed4,0,0,108,54,288,288,18,1
gsm8k-test-00836-cf158eca,0,0,97,95,288,288,1,14
gsm8k-test-00837-da8be9e9,0,0,90,4,288,261,1000,17
gsm8k-test-00838-41b8dd72,0,0,98,114,288,288,1,5
gsm8k-test-00839-d00fb9b4,0,0,105,75,288,288,3,100
gsm8k-test-00840-25552acc,0,0,87,65,288,288,30,8
gsm8k-test-00841-fb0a24a6,0,0,84,62,288,288,2,10000000000000
gsm8k-test-00842-f50cc0f5,0,0,32,32,288,288,1000000000000000000000000000000,1000000000000000000000000000000
gsm8k-test-00843-09611f03,0,0,49,32,288,288,1000000000000000000,1000000000000000000000000000000
gsm8k-test-00844-44f3552f,0,0,4,115,261,288,20,2
gsm8k-test-00845-0b13d6ea,0,0,42,39,288,288,8,7
gsm8k-test-00846-3aa8d4c8,0,0,101,94,288,288,2,1
gsm8k-test-00847-94aeb3ff,0,0,71,38,288,288,19,3
gsm8k-test-00848-069f6cd3,0,1,104,65,288,288,8,10.00
gsm8k-test-00849-1d80cc28,0,0,80,80,288,288,30,30
gsm8k-test-00850-68f5e6e6,0,0,70,36,288,288,325,1
gsm8k-test-00851-a4102d25,0,0,6,107,166,288,2640,2
gsm8k-test-00852-7432b9f2,0,0,4,4,261,261,11,16
gsm8k-test-00853-ebbfda57,0,0,85,75,288,288,100,50
gsm8k-test-00854-9e9248c5,0,0,40,94,288,288,14,19
gsm8k-test-00855-4b405280,0,0,32,4,288,216,12,87
gsm8k-test-00856-7c83b630,0,0,17,27,264,266,220,194
gsm8k-test-00857-c97c5aa1,0,0,7,96,214,288,10000,6
gsm8k-test-00858-8e2bd529,0,0,88,42,288,288,16,6
gsm8k-test-00859-76aaa524,0,0,98,36,288,288,10,17
gsm8k-test-00860-5264cc08,0,1,32,90,288,288,1000000000000000000000000000000,3
gsm8k-test-00861-39d6bd05,0,0,78,21,288,263,10,1
gsm8k-test-00862-bbaf8ef4,0,0,82,58,288,288,100,2600
gsm8k-test-00863-7594a2de,0,0,60,81,288,288,100000000000000000,100
gsm8k-test-00864-80c6c993,0,0,5,39,262,288,600,1
gsm8k-test-00865-9fa70f2d,0,0,88,82,288,288,20,3
gsm8k-test-00866-f8c95a63,0,0,91,58,288,288,10,1
gsm8k-test-00867-2064b5a5,0,0,95,113,288,288,15,103
gsm8k-test-00868-51522c33,0,0,7,90,264,288,977.5,10
gsm8k-test-00869-ba84bded,0,0,49,89,288,288,1000000000000000,4
gsm8k-test-00870-420c37cb,0,0,102,4,288,261,10,13
gsm8k-test-00871-99ee5c3f,0,0,81,62,288,288,10,18
gsm8k-test-00872-5d42fef7,0,0,69,50,288,288,100,3
gsm8k-test-00873-f9e30dcf,0,0,64,7,288,264,16,12.48
gsm8k-test-00874-47b735fe,0,0,92,54,288,288,24,1000000000000000
gsm8k-test-00875-4ca7a83d,0,0,61,32,288,288,1,10
gsm8k-test-00876-a6271ceb,0,0,4,76,261,288,15,9
gsm8k-test-00877-2d377ad5,0,0,90,73,288,288,3,3
gsm8k-test-00878-4daa2438,0,0,90,38,288,288,16,3
gsm8k-test-00879-c62dc57e,0,0,84,73,288,288,1000,100
gsm8k-test-00880-3a434411,0,0,32,62,288,288,1000000000000000000000000000000,200
gsm8k-test-00881-95746fee,0,0,54,38,288,288,10000000000000000,8
gsm8k-test-00882-a390bffd,0,0,4,40,261,288,15,12
gsm8k-test-00883-f2d4d7e5,0,0,108,4,288,261,10,19
gsm8k-test-00884-6e4aa9d3,0,0,80,33,288,288,80,8
gsm8k-test-00885-71b2bb64,0,0,74,5,288,262,2,575
gsm8k-test-00886-8f493c8c,0,0,124,38,288,288,50,5
gsm8k-test-00887-d18bfe4d,0,0,65,32,288,288,2,10
gsm8k-test-00888-a0a6fac7,0,0,33,56,288,288,8,100000000000000
gsm8k-test-00889-436a58f9,0,0,51,80,288,288,100000000000,5
gsm8k-test-00890-fc290e59,0,0,49,32,288,288,1000000000000000000,1
gsm8k-test-00891-dfbf7d8a,0,0,104,90,288,288,121,121
gsm8k-test-00892-ce521f85,0,0,7,94,264,288,11.50,3
gsm8k-test-00893-a0a7e7ab,0,0,92,32,288,288,10,1000000000000000000000000000000
gsm8k-test-00894-2cc79848,0,0,56,55,288,288,6,1000
gsm8k-test-00895-2dfc5e55,0,0,85,32,288,288,20,1000000000000000000000000000000
gsm8k-test-00896-6dbed024,0,0,4,86,261,288,10,3
gsm8k-test-00897-6384adf8,0,0,37,32,288,288,15,10
gsm8k-test-00898-420b6c70,0,0,86,89,288,288,10,50
gsm8k-test-00899-963f8e51,0,0,92,32,288,288,2,4
gsm8k-test-00900-c4ae8d19,0,0,102,55,288,288,10,100000000000
gsm8k-test-00901-136aeda7,0,0,82,9,288,261,1000,5
gsm8k-test-00902-a7ec4db4,0,0,84,73,288,288,17,100
gsm8k-test-00903-c423e612,0,0,87,85,288,288,10,12
gsm8k-test-00904-8f5102fe,0,0,108,38,288,288,60,2
gsm8k-test-00905-64869b94,0,0,94,10,288,262,100,10
gsm8k-test-00906-da2760f4,0,0,77,97,288,288,3,3
gsm8k-test-00907-c7519494,0,0,82,67,288,288,17,1000
gsm8k-test-00908-1bed223b,0,0,54,46,288,288,10,5
gsm8k-test-00909-f4ff034a,0,0,78,32,288,288,17,1000000000000000000000000000000
gsm8k-test-00910-ad962657,0,0,79,11,288,263,100,300
gsm8k-test-00911-042c0274,0,0,113,91,288,288,1000,50
gsm8k-test-00912-bed5f91b,0,0,80,10,288,263,4,2
gsm8k-test-00913-d38f11f6,0,0,114,119,288,288,10,2
gsm8k-test-00914-e3fde410,0,0,93,65,288,288,1000,300
gsm8k-test-00915-576b2cfd,0,0,97,38,288,288,15,8
gsm8k-test-00916-b44a7bc6,0,0,86,88,288,288,19,21
gsm8k-test-00917-44bcc203,0,0,33,97,288,288,8,6
gsm8k-test-00918-693d1ef2,0,0,4,6,261,263,38,1212
gsm8k-test-00919-75383981,0,0,32,64,288,288,100000000000000000000000,0.100
gsm8k-test-00920-3ccfe3e6,0,0,9,51,262,288,10,3
gsm8k-test-00921-76a1374e,0,0,95,92,288,288,3,2
gsm8k-test-00922-2e113f31,0,0,98,76,288,288,15,10
gsm8k-test-00923-16107f53,0,0,68,85,288,288,20,18
gsm8k-test-00924-dd6cf248,1,0,4,4,261,261,12,16
gsm8k-test-00925-f1e2438e,0,0,4,32,261,288,13,1000000000000000000000000000000
gsm8k-test-00926-51860cc8,0,0,4,10,261,261,10,5
gsm8k-test-00927-925b9d06,0,0,61,91,288,288,1,2
gsm8k-test-00928-3e11aadb,0,0,73,45,288,276,100,57
gsm8k-test-00929-457b371b,0,0,92,93,288,288,2,6
gsm8k-test-00930-35ca9ab3,0,0,4,36,261,288,48,0
gsm8k-test-00931-1aea626b,0,0,87,32,288,288,16,1000000000000000000000000000000
gsm8k-test-00932-13d10b8b,0,0,100,100,288,288,10,10
gsm8k-test-00933-5ce1ad65,0,0,28,11,265,262,2,75
gsm8k-test-00934-75db5f55,0,0,10,114,263,288,400,10
gsm8k-test-00935-298733e2,0,0,7,63,264,288,1000,17
gsm8k-test-00936-79a51caa,0,0,85,69,288,288,12,70
gsm8k-test-00937-a8687856,0,0,67,83,288,288,12,100
gsm8k-test-00938-f4ca8fb1,0,0,13,70,263,288,300,1050
gsm8k-test-00939-209a34dc,0,0,86,98,288,288,13,215
gsm8k-test-00940-a8011976,0,0,4,84,261,288,78,5
gsm8k-test-00941-2edf38e7,0,0,4,36,261,288,14,9
gsm8k-test-00942-2c330111,0,0,5,94,262,288,195,35
gsm8k-test-00943-d82eb7a9,0,0,40,65,288,288,100000000000000000000,100
gsm8k-test-00944-166c80c7,0,0,49,76,288,288,1000000000000000000,1.5
gsm8k-test-00945-fb9167f0,0,0,95,85,288,288,10,10
gsm8k-test-00946-c0eefac0,0,0,62,52,288,288,280,48
gsm8k-test-00947-319d3f6a,0,0,121,38,288,288,10,10
gsm8k-test-00948-56ab65f1,0,0,69,82,288,288,10,13
gsm8k-test-00949-2b127fae,0,0,108,14,288,109,10,10
gsm8k-test-00950-b866278e,0,0,81,4,288,261,10,45
gsm8k-test-00951-8fd6525f,0,0,63,55,288,288,10000000000000,1000
gsm8k-test-00952-f5990159,0,0,85,54,288,288,3,30
gsm8k-test-00953-1695cf1a,0,0,52,12,288,262,1,22
gsm8k-test-00954-e5dbfc5b,0,0,5,32,262,288,3,10
gsm8k-test-00955-68c81058,0,0,94,61,288,288,15,3
gsm8k-test-00956-3b456f81,0,0,106,4,288,261,16,16
gsm8k-test-00957-32fd83ef,0,0,100,60,288,288,16,19
gsm8k-test-00958-35521bc9,0,0,83,114,288,288,1,2
gsm8k-test-00959-d569f633,0,0,3,3,260,260,2,2
gsm8k-test-00960-3ef52395,0,0,34,4,288,261,1,10
gsm8k-test-00961-1e36f7e8,0,0,49,60,288,288,1000000000000000,15
gsm8k-test-00962-adda018a,0,1,71,6,288,263,895,1000
gsm8k-test-00963-81558eb7,0,0,3,3,260,260,5,4
gsm8k-test-00964-31c70fdf,0,0,85,87,288,288,100,20
gsm8k-test-00965-f3ca7e7e,0,0,91,11,288,263,5,300
gsm8k-test-00966-388c2675,0,0,22,4,265,261,2,12
gsm8k-test-00967-0db78aa6,0,0,79,92,288,288,2,25
gsm8k-test-00968-87e2b81e,0,0,12,32,262,288,15,18
gsm8k-test-00969-193eb8e0,0,0,5,21,262,265,300,2
gsm8k-test-00970-a278521e,0,0,72,83,288,288,100,18
gsm8k-test-00971-c3cb3d99,0,0,102,96,288,288,15,15
gsm8k-test-00972-c0698873,0,0,90,90,288,288,3,12
gsm8k-test-00973-31792469,1,0,80,112,288,288,79,4
gsm8k-test-00974-19ba003f,1,0,3,40,201,288,5,192
gsm8k-test-00975-f5597fe5,0,0,55,102,288,288,18,33
gsm8k-test-00976-ef06d2fe,0,0,4,84,261,288,11,1
gsm8k-test-00977-fdf9b8a2,0,0,99,87,288,288,1.50,8
gsm8k-test-00978-2c08ed20,0,0,84,76,288,288,10,16
gsm8k-test-00979-d039917b,0,0,99,71,288,288,19,19
gsm8k-test-00980-522e7dec,0,0,96,66,288,288,10,10
gsm8k-test-00981-315ff63c,0,0,4,4,261,261,10,17
gsm8k-test-00982-0ba3c7d3,0,0,121,42,288,288,2,5
gsm8k-test-00983-63c10e42,0,0,89,60,288,288,14,23
gsm8k-test-00984-2cf00f5b,0,0,14,99,264,288,8120,12
gsm8k-test-00985-df61877c,0,0,39,33,288,288,18,8
gsm8k-test-00986-d6936c86,0,0,7,66,264,288,30.00,1000
gsm8k-test-00987-5d192b58,0,0,103,98,288,288,1,30
gsm8k-test-00988-6e00747d,0,0,19,66,264,288,24,25
gsm8k-test-00989-2ad9bd99,0,0,72,49,288,288,100,1000000000000000
gsm8k-test-00990-569fe2a0,0,0,4,4,261,261,21,16
gsm8k-test-00991-cc78a9cd,0,0,83,4,288,261,10,30
gsm8k-test-00992-d0305a34,0,0,40,4,288,261,100000000000000000000,11
gsm8k-test-00993-0407558d,0,0,5,29,262,283,4,44
gsm8k-test-00994-101b0e9a,0,0,12,12,262,262,60,40
gsm8k-test-00995-35a2af89,0,0,50,67,288,288,2,3
gsm8k-test-00996-c73d918c,0,0,88,82,288,288,18,1
gsm8k-test-00997-66878f1c,0,0,6,6,263,263,1000,2000
gsm8k-test-00998-0a2730fd,0,0,87,40,288,288,1.50,100
gsm8k-test-00999-01916eea,0,0,88,83,288,288,2,15
gsm8k-test-01000-14e162fc,0,0,4,4,261,261,12,32
gsm8k-test-01001-db9b0e4c,0,0,9,88,264,288,00,17
gsm8k-test-01002-035a061e,0,0,37,4,288,261,16,13
gsm8k-test-01003-a4de1b0d,0,0,5,4,262,261,100,10
gsm8k-test-01004-9f87e95b,1,0,33,95,288,288,8,4
gsm8k-test-01005-053f59b0,0,0,92,32,288,288,50,5
gsm8k-test-01006-fdc0f9b0,0,0,86,91,288,288,120,0
gsm8k-test-01007-8e0576ff,0,0,77,94,288,288,100,3
gsm8k-test-01008-cc873be4,0,0,81,69,288,288,4,10
gsm8k-test-01009-ff4f0f1f,0,0,6,4,263,261,3000,13
gsm8k-test-01010-3ffaf0e0,0,0,60,59,288,288,1,20
gsm8k-test-01011-0ec558f2,0,0,96,34,288,281,4,29200
gsm8k-test-01012-55a162e4,0,0,4,113,261,288,28,7
gsm8k-test-01013-e23136d3,0,0,10,7,262,264,40,10000
gsm8k-test-01014-60dcca05,0,0,99,39,288,288,5,6
gsm8k-test-01015-f4a8f279,0,0,96,78,288,288,60,15
gsm8k-test-01016-a7d78e5a,0,0,5,37,85,288,135,0
gsm8k-test-01017-8cf4d169,0,0,4,5,261,262,72,105
gsm8k-test-01018-d2b82c86,0,0,52,70,288,288,100000000,10
gsm8k-test-01019-5e8a0183,0,0,4,40,261,288,24,20
gsm8k-test-01020-8cae947b,0,0,43,96,288,288,100,3
gsm8k-test-01021-d30137ac,0,0,71,44,288,288,21,4
gsm8k-test-01022-db634e32,0,0,113,74,288,288,19,21
gsm8k-test-01023-db2d2e36,0,0,109,98,288,288,2,1000
gsm8k-test-01024-0172bc0c,0,0,49,49,288,288,1000000000000000,1000000000000000
gsm8k-test-01025-39c345ce,0,0,74,53,288,288,100,10
gsm8k-test-01026-488aa286,0,0,49,58,288,288,1,0.12
gsm8k-test-01027-19e905ba,0,0,4,90,261,288,88,16
gsm8k-test-01028-cfb0bd07,0,0,6,65,263,288,4000,3
gsm8k-test-01029-deca50be,0,0,79,103,288,288,10,7
gsm8k-test-01030-5eef63ae,0,0,105,5,288,262,15,0.5
gsm8k-test-01031-55832d27,0,0,6,6,263,263,6000,6000
gsm8k-test-01032-018f6c64,0,0,40,61,288,288,100000000000000000000,100
gsm8k-test-01033-5f5e3f19,0,0,4,82,261,288,15,1
gsm8k-test-01034-53509ad9,0,0,32,70,288,288,1000000000000000000000000000000,1.20
gsm8k-test-01035-f592e2d5,0,0,126,76,288,288,5,100
gsm8k-test-01036-b257cf18,0,0,63,63,288,288,22,26
gsm8k-test-01037-5f6fa054,0,0,7,4,263,261,40,56
gsm8k-test-01038-bdfb019b,0,0,10,60,262,288,10,50
gsm8k-test-01039-e2c13e9d,0,0,93,15,288,219,10,8
gsm8k-test-01040-613e7767,0,0,98,36,288,288,425,13
gsm8k-test-01041-d55219a2,0,0,62,58,288,288,100000000000,10
gsm8k-test-01042-b7f59158,0,0,5,5,262,262,1.5,2.1
gsm8k-test-01043-92303715,0,0,98,38,288,288,100,2
gsm8k-test-01044-ba865f7c,0,0,43,88,288,288,,100
gsm8k-test-01045-e4f79fb4,0,0,4,5,261,262,80,100
gsm8k-test-01046-d1b91513,0,0,100,82,288,288,8,8
gsm8k-test-01047-151afe2d,0,0,86,129,288,288,100,19
gsm8k-test-01048-6feb7653,0,0,37,37,288,288,2,2
gsm8k-test-01049-fb3e3670,0,0,41,42,288,288,1,10
gsm8k-test-01050-8af25488,0,0,105,99,288,288,325,2
gsm8k-test-01051-c357caa6,0,0,56,32,143,288,1000000000000,4560000000000000000000000000000
gsm8k-test-01052-67bae36b,0,0,84,56,288,288,00,2
gsm8k-test-01053-3d3024d6,0,0,94,19,288,244,1,73
gsm8k-test-01054-5c57a1aa,0,0,5,54,262,288,252,20
gsm8k-test-01055-84adc855,0,0,62,55,288,288,120,6
gsm8k-test-01056-5c77e890,0,0,118,32,288,288,1,1
gsm8k-test-01057-98ea0405,0,0,32,108,288,288,3,4
gsm8k-test-01058-4cba5722,0,0,5,5,262,262,100,100
gsm8k-test-01059-f27f43ea,0,0,85,62,288,288,1,20.0
gsm8k-test-01060-e9e2335d,0,0,49,93,288,288,10000000000000000,3
gsm8k-test-01061-e3c08464,0,0,60,76,288,288,100,3
gsm8k-test-01062-f4ee6593,0,0,99,70,288,288,60,100
gsm8k-test-01063-c640d6f5,0,0,46,72,288,288,2,16
gsm8k-test-01064-f21a9e6c,0,0,4,125,261,288,32,1
gsm8k-test-01065-66a9f2e7,0,0,49,53,288,288,10000000000000000000,45
gsm8k-test-01066-88977349,0,0,96,72,288,288,70,200
gsm8k-test-01067-3f46ac8d,0,0,104,63,288,288,12,100000000
gsm8k-test-01068-df1e0d93,0,0,101,105,288,288,10,10
gsm8k-test-01069-0cc2ca2b,0,0,6,10,263,263,3300,400
gsm8k-test-01070-52839837,0,0,95,72,288,288,12,16
gsm8k-test-01071-8cb94056,0,0,41,111,288,288,25,125
gsm8k-test-01072-908924ef,0,0,91,32,288,110,1,1000000000000000000000000000000
gsm8k-test-01073-3be47612,0,0,82,39,288,288,15,315
gsm8k-test-01074-4ba473f0,0,0,5,91,262,288,500,500
gsm8k-test-01075-147eedad,0,0,32,56,288,288,150.000000000000000000000000000,1.25
gsm8k-test-01076-57933896,0,0,49,49,288,288,1000000000000000,1000000000000
gsm8k-test-01077-259a3531,0,0,147,74,288,288,10,1
gsm8k-test-01078-47484d31,0,0,52,52,288,288,100000000000000,24
gsm8k-test-01079-53b2e436,0,0,109,109,288,288,120,120
gsm8k-test-01080-63d42fb7,0,0,89,64,288,288,10,0.100
gsm8k-test-01081-a399b7ef,0,0,97,29,288,269,15,15
gsm8k-test-01082-fc77826e,0,0,109,102,288,288,1,4
gsm8k-test-01083-9ead973a,0,0,127,32,190,288,0.80,1000000000000000000000000000000
gsm8k-test-01084-3c7ee3f0,0,0,109,104,288,288,100,10
gsm8k-test-01085-afa2ebd0,0,0,75,32,288,288,2,1000000000000000000000000000000
gsm8k-test-01086-0fd5beca,0,0,4,79,261,288,16,20
gsm8k-test-01087-338e16b9,0,0,103,73,288,288,5,100
gsm8k-test-01088-7e1e66c7,0,0,32,48,288,288,1000000000000000000000000000000,16
gsm8k-test-01089-75188122,0,0,95,52,288,288,100,4
gsm8k-test-01090-3101f57b,0,0,3,4,260,261,2,17
gsm8k-test-01091-941d3e97,0,0,85,32,288,288,5,1000000000000000000000000000000
gsm8k-test-01092-68082d4d,0,0,101,5,288,262,1000,270
gsm8k-test-01093-952fe1fe,0,0,75,57,288,288,15,10
gsm8k-test-01094-d36ca220,0,0,5,4,262,261,3,16
gsm8k-test-01095-c6e210d6,0,0,93,32,288,288,2,18
gsm8k-test-01096-2c20f243,0,0,78,65,288,288,10000,16
gsm8k-test-01097-b8b978bd,0,0,40,36,288,288,35,5
gsm8k-test-01098-f1c05dc7,0,0,98,14,288,170,12,14
gsm8k-test-01099-8e2d1abb,0,0,59,42,288,288,100,3
gsm8k-test-01100-f0fb13eb,1,0,92,56,288,288,5,10
gsm8k-test-01101-d57cde28,0,0,89,3,288,260,100,8
gsm8k-test-01102-576263f7,0,0,8,7,265,264,100.00,85.00
gsm8k-test-01103-d454e529,0,0,69,3,288,260,1,3
gsm8k-test-01104-5c8651de,0,0,78,39,288,288,100,6
gsm8k-test-01105-61d9ff55,0,0,87,9,288,266,20,100000
gsm8k-test-01106-1a4e2bf2,0,0,43,44,288,288,100,6
gsm8k-test-01107-e75905ce,0,0,65,65,288,288,1,3
gsm8k-test-01108-0d6711e2,0,0,16,6,270,263,125,1.00
gsm8k-test-01109-a9e516a6,0,0,105,5,288,262,16,4.5
gsm8k-test-01110-cfd73b5b,0,0,88,10,288,263,10,125
gsm8k-test-01111-a9f00036,0,0,49,88,288,288,1000000000000000,15
gsm8k-test-01112-91761b1f,0,0,60,96,288,288,2,12
gsm8k-test-01113-04b3b6a7,0,0,49,3,288,260,10000000000000000,2
gsm8k-test-01114-e2f487a6,0,0,32,38,288,288,1000000000000000000000000000000,6
gsm8k-test-01115-108dbd98,0,0,86,61,288,288,18,2
gsm8k-test-01116-bca05969,0,0,102,75,288,288,50,100
gsm8k-test-01117-906a073f,0,0,55,40,288,288,100000000000000,8
gsm8k-test-01118-45d10d80,0,1,96,78,288,284,16,5
gsm8k-test-01119-cc2a173f,0,0,100,92,288,288,3,16
gsm8k-test-01120-5f8a10e6,0,0,87,84,288,288,3,1
gsm8k-test-01121-6b446cb0,0,0,77,33,288,288,15,100000000000000000
gsm8k-test-01122-9a1d207a,0,0,106,4,288,261,5,15
gsm8k-test-01123-92055657,0,0,92,74,288,288,15,18
gsm8k-test-01124-978de596,0,0,83,66,288,288,17,1
gsm8k-test-01125-b895dd7b,0,0,32,49,288,288,1000000000000000000000000000000,300
gsm8k-test-01126-8321dd48,0,0,98,19,288,266,4000,40000
gsm8k-test-01127-48705328,0,0,108,61,288,288,100,100000000000
gsm8k-test-01128-9105ce59,0,0,78,93,288,288,1,1
gsm8k-test-01129-1121bf3a,0,0,62,32,288,288,10000000000000000,36
gsm8k-test-01130-75be5ef2,0,0,77,32,288,288,26560,3200000000000000000000000000000
gsm8k-test-01131-10431490,0,0,75,67,288,288,1000,1000
gsm8k-test-01132-b0dc7171,0,0,90,32,288,288,16,1000000000000000000000000000000
gsm8k-test-01133-c26bef65,0,0,9,74,261,288,3,1
gsm8k-test-01134-a83fa132,0,0,49,90,288,288,1000000000000000000,11
gsm8k-test-01135-ecdfb364,0,0,33,3,288,260,1000000000000000000000000,7
gsm8k-test-01136-26742dad,0,0,85,4,288,261,20,15
gsm8k-test-01137-6515b49f,0,0,4,4,261,261,33,13
gsm8k-test-01138-6688c7bf,0,0,104,82,288,288,80,1
gsm8k-test-01139-cd13703a,0,0,40,7,288,264,9,40.00
gsm8k-test-01140-15e53aeb,0,0,49,29,288,264,1000000000000000000,2
gsm8k-test-01141-8367bac9,0,0,89,40,288,288,5,30
gsm8k-test-01142-2f076d4d,0,0,88,37,288,288,130,3
gsm8k-test-01143-8f8aee5f,0,0,80,78,288,288,100,1000
gsm8k-test-01144-3c95ab93,0,0,66,77,288,288,84,3
gsm8k-test-01145-cfc052f7,0,0,71,72,288,288,10,200
gsm8k-test-01146-1ed49328,0,0,97,66,288,288,5,15
gsm8k-test-01147-fc025886,0,0,4,119,261,288,15,7
gsm8k-test-01148-06150195,0,0,102,79,288,288,10,18
gsm8k-test-01149-a841a33b,0,0,94,9,288,262,1,81
gsm8k-test-01150-bc02acd0,0,0,49,80,288,288,1000000000000000,2
gsm8k-test-01151-78e327fb,0,0,43,32,288,288,33.3333333333333333333,1000000000000000000000000000000
gsm8k-test-01152-fedfc30a,0,0,107,32,288,288,20,1000000000000000000000000000000
gsm8k-test-01153-7ff10592,0,0,18,102,266,288,0.2875,26
gsm8k-test-01154-3e47400d,0,0,69,39,288,288,13,7
gsm8k-test-01155-9237e358,0,0,100,39,288,288,5,3
gsm8k-test-01156-941e44e0,0,0,88,4,288,261,1,23
gsm8k-test-01157-389e693b,0,0,108,108,288,288,1,1.5
gsm8k-test-01158-3703cfe3,0,0,98,6,288,263,10,2300
gsm8k-test-01159-75bd98ff,0,0,80,5,288,262,10,4
gsm8k-test-01160-3c1af477,0,0,106,6,288,263,10,2136
gsm8k-test-01161-c53c536c,0,0,81,32,288,288,1,3000000000000000000000000000000
gsm8k-test-01162-ef1ad002,0,0,55,37,288,288,10,1000
gsm8k-test-01163-39fda382,0,0,49,49,288,288,1000000000000000000,1000000000000000
gsm8k-test-01164-a81aa1b5,0,0,58,69,288,288,2,16
gsm8k-test-01165-26c65d31,0,0,75,118,288,288,100,15
gsm8k-test-01166-8c0bb115,0,0,4,4,261,261,19,15
gsm8k-test-01167-f8fc73f3,0,0,54,53,288,288,10,100
gsm8k-test-01168-3cb0a38d,0,0,110,101,288,288,17,3
gsm8k-test-01169-4459d95c,0,0,100,6,288,263,15,1000
gsm8k-test-01170-3d95128b,0,0,109,89,288,288,4,12
gsm8k-test-01171-e03f54e7,0,0,18,3,265,260,5000,5
gsm8k-test-01172-8946bef8,0,0,103,102,288,288,5,10
gsm8k-test-01173-6206bc51,0,0,105,37,288,288,20,1
gsm8k-test-01174-f68cc08e,0,0,6,32,263,288,1000,1000000000000000000000000000000
gsm8k-test-01175-86b3ca57,0,0,79,40,288,288,100,4
gsm8k-test-01176-311f9860,0,0,4,79,261,288,16,30
gsm8k-test-01177-4568b20a,0,0,66,49,288,288,12,1000000000000000
gsm8k-test-01178-173e1d62,0,0,43,80,288,288,2,15
gsm8k-test-01179-213b8d63,0,0,64,63,288,288,2,26
gsm8k-test-01180-5c273a42,0,0,73,83,288,288,13,3
gsm8k-test-01181-e2efd4ff,0,0,49,3,288,260,10000000000000000000,5
gsm8k-test-01182-cc0ffee6,0,0,70,44,288,288,100,100000000000000000
gsm8k-test-01183-48d6c742,0,0,125,7,288,263,5,5
gsm8k-test-01184-1a93ae06,0,0,83,69,288,288,100,17
gsm8k-test-01185-7eb4490a,0,0,94,96,288,288,12,13
gsm8k-test-01186-fd618874,0,0,82,3,288,90,100,5
gsm8k-test-01187-d3eceda3,0,0,89,32,288,288,20,13
gsm8k-test-01188-edc65df3,0,0,71,76,288,288,1000000000000,28
gsm8k-test-01189-ee808165,0,0,44,85,288,288,8,1
gsm8k-test-01190-7a2c6c6b,0,0,111,61,288,288,100,78
gsm8k-test-01191-1fbc3423,1,0,84,45,288,288,100,1
